id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10290838,HOUSE,HOUSE,Schaerbeek,Brussels,1030,1495000,residential_sale,9,80,0,0,1,1,6,1,715,700,1050,2,0,to_renovate
10624297,HOUSE,HOUSE,Beersel,Flemish Brabant,1654,1495000,residential_sale,6,42,hyper_equipped,False,False,1,40,0,0,420,8535,4,0,good
10587551,HOUSE,APARTMENT_BLOCK,Liège,Liège,4000,1500000,residential_sale,10,0,0,0,1,0,0,0,0,513,122,2,0,as_new
10466936,APARTMENT,LOFT,Anderlecht,Brussels,1070,390000,residential_sale,2,0,hyper_equipped,0,False,1,20,0,0,138,0,2,False,just_renovated
10376570,APARTMENT,APARTMENT,Brugge,West Flanders,8000,395000,residential_sale,2,0,usa_hyper_equipped,False,False,1,29,0,0,111,0,2,False,as_new
10606055,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,395000,residential_sale,2,0,installed,1,1,1,3,0,0,88,0,3,0,good
10546161,APARTMENT,APARTMENT,Oostende,West Flanders,8400,398000,residential_sale,3,0,installed,False,False,1,2,0,0,95,0,3,False,as_new
10609320,APARTMENT,APARTMENT,Herent,Flemish Brabant,3020,449000,residential_sale,2,37,hyper_equipped,False,False,1,18,0,0,90,0,4,0,as_new
10620890,APARTMENT,PENTHOUSE,Gent,East Flanders,9000,470000,residential_sale,2,34,usa_installed,False,False,1,95,0,0,133,0,3,False,as_new
10258246,APARTMENT,APARTMENT,Leuven,Flemish Brabant,3000,472500,residential_sale,3,0,installed,0,1,1,0,0,0,115,0,0,0,good
10637985,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,Brussels,1080,495000,residential_sale,4,103,hyper_equipped,False,False,1,34,0,0,250,0,3,False,good
10517918,APARTMENT,APARTMENT,Ronse,East Flanders,9600,549000,residential_sale,2,0,hyper_equipped,0,1,1,0,0,0,198,0,2,0,good
10590076,APARTMENT,APARTMENT,Sint-Gillis,Brussels,1060,550000,residential_sale,2,30,hyper_equipped,0,False,0,0,0,0,92,0,1,False,as_new
10551379,APARTMENT,APARTMENT,Oud-Turnhout,Antwerp,2360,569000,residential_sale,3,75,installed,0,1,1,30,1,0,222,0,4,0,as_new
10641693,APARTMENT,PENTHOUSE,Brugge,West Flanders,8000,595000,residential_sale,2,42,usa_hyper_equipped,False,False,1,115,0,0,140,0,4,False,as_new
10523579,APARTMENT,APARTMENT,De Haan,West Flanders,8420,595000,residential_sale,2,0,installed,False,False,0,0,0,0,78,0,0,False,as_new
10562037,APARTMENT,APARTMENT,Willebroek,Antwerp,2830,649000,residential_sale,8,0,semi_equipped,0,1,1,0,0,0,375,0,3,0,to_be_done_up
10626807,APARTMENT,PENTHOUSE,Ixelles,Brussels,1050,650000,residential_sale,2,0,hyper_equipped,False,False,1,13,0,0,105,0,2,False,as_new
10524527,APARTMENT,APARTMENT,Uccle,Brussels,1180,795000,residential_sale,3,55,installed,0,1,1,40,1,0,175,0,4,0,good
10604664,APARTMENT,APARTMENT,De Haan,West Flanders,8420,845000,residential_sale,2,0,installed,0,False,1,0,0,0,78,0,0,False,as_new
10242544,APARTMENT,DUPLEX,Saint-Gilles,Brussels,1060,975000,residential_sale,4,57,usa_hyper_equipped,0,1,1,45,0,0,200,0,2,0,as_new
10546464,APARTMENT,PENTHOUSE,Brasschaat,Antwerp,2930,1095000,residential_sale,1,0,hyper_equipped,1,1,1,40,0,0,315,0,2,0,as_new
10551395,APARTMENT,PENTHOUSE,Brasschaat,Antwerp,2930,1175000,residential_sale,3,92,hyper_equipped,0,1,1,42,1,0,323,0,2,0,good
10514623,APARTMENT,APARTMENT,Esneux,Liège,4130,120000,residential_sale,2,29,installed,False,1,0,0,0,0,93,0,2,0,good
10668314,APARTMENT,APARTMENT,Anderlecht,Brussels,1070,252000,residential_sale,1,26,usa_hyper_equipped,0,1,1,15,0,0,74,0,4,0,0
10666533,APARTMENT,APARTMENT,Duffel,Antwerp,2570,315000,residential_sale,2,37,installed,0,1,1,3,0,0,116,0,2,0,just_renovated
10667642,APARTMENT,APARTMENT,Ganshoren,Brussels,1083,319000,residential_sale,3,0,0,0,1,1,0,0,0,120,0,4,0,good
10668309,APARTMENT,APARTMENT,Anderlecht,Brussels,1070,352500,residential_sale,3,31,usa_hyper_equipped,0,1,1,16,0,0,119,0,4,0,0
10667831,APARTMENT,APARTMENT,Sint-Lambrechts-Woluwe,Brussels,1200,495000,residential_sale,3,0,usa_hyper_equipped,False,False,0,0,0,0,126,0,2,False,as_new
10652162,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,198000,residential_sale,1,25,semi_equipped,0,1,1,4,0,0,43,0,2,0,to_be_done_up
10672367,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,209000,residential_sale,2,0,hyper_equipped,False,False,0,0,0,0,81,0,0,0,good
10671913,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,255000,residential_sale,2,0,installed,0,1,1,3,0,0,110,0,0,0,0
10674916,APARTMENT,APARTMENT,Amay,Liège,4540,159000,residential_sale,2,33,installed,0,1,1,1,0,0,103,0,3,0,good
10484483,HOUSE,HOUSE,Uccle,Brussels,1180,1590000,residential_sale,3,0,installed,0,1,1,135,1,900,319,1000,3,0,as_new
10645669,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,1650000,residential_sale,8,42,hyper_equipped,False,False,1,123,1,400,460,818,2,False,good
10613590,HOUSE,EXCEPTIONAL_PROPERTY,Kraainem,Flemish Brabant,1950,1690000,residential_sale,5,64,hyper_equipped,False,False,1,0,1,2370,548,2671,2,False,good
10554934,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,1700000,residential_sale,8,40,hyper_equipped,False,False,1,0,1,1317,371,1610,3,False,good
10127280,HOUSE,HOUSE,Ixelles,Brussels,1050,1960000,residential_sale,6,50,hyper_equipped,False,1,1,50,1,200,509,300,2,False,as_new
9723409,HOUSE,VILLA,Knokke-Heist Knokke,West Flanders,8300,1975000,residential_sale,5,0,hyper_equipped,False,False,1,0,0,0,263,683,4,False,as_new
10396408,HOUSE,VILLA,Uccle,Brussels,1180,1990000,residential_sale,5,73,installed,False,1,1,0,1,0,608,2661,4,False,to_be_done_up
10574203,HOUSE,EXCEPTIONAL_PROPERTY,Anderlecht,Brussels,1070,1995000,residential_sale,5,80,usa_hyper_equipped,False,False,1,175,1,300,700,2500,4,False,as_new
10599850,HOUSE,EXCEPTIONAL_PROPERTY,Lasne,Walloon Brabant,1380,2475000,residential_sale,6,68,usa_hyper_equipped,False,False,1,80,1,10000,764,12901,4,1,as_new
9524661,HOUSE,APARTMENT_BLOCK,Ixelles,Brussels,1050,3200000,residential_sale,1,0,installed,False,1,1,0,0,0,1350,490,2,False,good
10652462,HOUSE,VILLA,Deerlijk,West Flanders,8540,668000,residential_sale,3,0,hyper_equipped,0,1,1,60,1,340,268,760,4,False,just_renovated
10658675,HOUSE,VILLA,FLÉMALLE,Liège,4400,169000,residential_sale,2,31,semi_equipped,0,1,1,13,1,1481,186,1633,4,0,to_renovate
10659098,HOUSE,HOUSE,Seraing,Liège,4100,250000,residential_sale,2,31,semi_equipped,False,False,1,33,0,0,103,113,3,False,good
10658551,HOUSE,HOUSE,Somme-Leuze,Namur,5377,269800,residential_sale,3,45,not_installed,False,False,1,20,1,390,130,390,3,False,as_new
10659164,HOUSE,HOUSE,VIERSET-BARSE,Liège,4577,395000,residential_sale,6,0,semi_equipped,0,1,0,0,1,0,286,958,4,0,good
10659163,HOUSE,MIXED_USE_BUILDING,VIERSET-BARSE,Liège,4577,395000,residential_sale,6,0,semi_equipped,0,1,0,0,1,0,286,958,4,0,good
10659211,HOUSE,HOUSE,Brasschaat,Antwerp,2930,459000,residential_sale,3,0,installed,0,1,1,70,1,0,130,365,3,0,as_new
10658485,HOUSE,VILLA,Boortmeerbeek,Flemish Brabant,3190,795000,residential_sale,4,44,hyper_equipped,False,False,1,0,0,0,218,1755,4,False,as_new
10659296,HOUSE,HOUSE,Maarkedal,East Flanders,9688,1795000,residential_sale,4,0,installed,False,False,1,0,1,0,355,8560,4,False,as_new
10663789,HOUSE,HOUSE,Woluwe-Saint-Lambert,Brussels,1200,365000,residential_sale,2,0,0,False,False,1,0,1,309,106,383,2,False,to_renovate
10669729,HOUSE,VILLA,Paliseul,Luxembourg,6850,246000,residential_sale,3,0,installed,0,1,1,6,1,0,162,992,4,0,good
10669728,HOUSE,HOUSE,Paliseul,Luxembourg,6850,246000,residential_sale,3,0,installed,0,1,1,6,1,0,162,992,4,0,good
10670965,HOUSE,HOUSE,ZELEM,Limburg,3545,269000,residential_sale,3,0,installed,0,1,0,0,1,0,138,500,4,0,to_be_done_up
10670963,HOUSE,APARTMENT_BLOCK,Herstal,Liège,4040,289000,residential_sale,6,35,0,0,1,1,40,0,0,301,166,2,0,good
10670804,HOUSE,HOUSE,Borgerhout,Antwerp,2140,299000,residential_sale,4,23,not_installed,0,1,1,8,0,0,145,58,2,0,to_renovate
10670796,HOUSE,MIXED_USE_BUILDING,Borgerhout,Antwerp,2140,299000,residential_sale,4,23,not_installed,0,1,1,8,0,0,145,58,2,0,to_renovate
10670056,HOUSE,HOUSE,Ronse,East Flanders,9600,299000,residential_sale,2,0,installed,0,1,1,0,0,0,200,924,3,0,good
10670165,HOUSE,HOUSE,MOIGNELÉE,Namur,5060,395000,residential_sale,4,33,installed,0,1,1,60,0,0,175,1326,4,0,good
10668891,HOUSE,MANSION,Esneux,Liège,4130,450000,residential_sale,3,28,hyper_equipped,False,False,1,0,1,869,210,990,4,False,good
10669417,HOUSE,HOUSE,Limal,Walloon Brabant,1300,495000,residential_sale,4,46,installed,False,False,1,20,1,936,245,936,4,False,good
10673233,APARTMENT,DUPLEX,Ixelles,Brussels,1050,590000,residential_sale,1,0,0,0,False,1,0,1,50,115,0,2,False,good
10664111,APARTMENT,APARTMENT,Forest,Brussels,1190,159000,residential_sale,1,15,semi_equipped,False,False,1,3,0,0,55,0,3,0,to_renovate
10664443,APARTMENT,APARTMENT,Lokeren,East Flanders,9160,159000,residential_sale,1,0,semi_equipped,0,1,1,6,0,0,57,0,2,0,0
10664442,APARTMENT,APARTMENT,Zele,East Flanders,9240,159000,residential_sale,1,0,semi_equipped,0,1,1,6,0,0,57,0,2,0,0
10664109,APARTMENT,APARTMENT,Forest,Brussels,1190,199000,residential_sale,2,16,semi_equipped,False,False,1,3,0,0,79,0,3,0,to_renovate
10663272,APARTMENT,FLAT_STUDIO,Nieuwpoort,West Flanders,8620,245000,residential_sale,1,0,installed,1,False,0,0,0,0,31,0,2,False,as_new
10665700,APARTMENT,APARTMENT,Uccle,Brussels,1180,275000,residential_sale,2,35,semi_equipped,0,1,1,10,0,0,79,0,2,0,good
10665658,APARTMENT,PENTHOUSE,Nivelles,Walloon Brabant,1400,298000,residential_sale,2,41,installed,False,False,1,26,0,0,100,0,3,False,good
10665336,APARTMENT,APARTMENT,Uccle,Brussels,1180,399000,residential_sale,3,50,hyper_equipped,False,False,1,46,0,0,116,0,3,False,as_new
10665331,APARTMENT,APARTMENT,Uccle,Brussels,1180,448000,residential_sale,3,50,hyper_equipped,False,False,1,46,0,0,116,0,3,False,as_new
10663682,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,595000,residential_sale,2,50,hyper_equipped,False,False,1,10,0,0,145,0,2,False,as_new
10665330,APARTMENT,APARTMENT,Uccle,Brussels,1180,698000,residential_sale,4,52,semi_equipped,False,False,1,10,0,0,233,0,2,False,good
10665584,APARTMENT,PENTHOUSE,Loppem,West Flanders,8210,875000,residential_sale,3,0,0,False,False,1,134,1,0,194,0,2,False,as_new
10649288,APARTMENT,APARTMENT,Schaarbeek,Brussels,1030,365000,residential_sale,3,0,0,False,False,0,0,0,0,110,0,2,False,good
10671102,APARTMENT,APARTMENT,Heist-aan-Zee,West Flanders,8301,225000,residential_sale,2,0,installed,1,False,0,0,0,0,65,0,0,False,good
10669860,APARTMENT,DUPLEX,FOREST,Brussels,1190,300000,residential_sale,2,20,not_installed,False,False,0,0,0,0,110,0,3,False,to_renovate
10670673,APARTMENT,APARTMENT,Oostende,West Flanders,8400,375000,residential_sale,2,28,hyper_equipped,False,False,1,0,0,0,94,0,0,False,good
10670338,APARTMENT,APARTMENT,Oostduinkerke,West Flanders,8670,435000,residential_sale,1,20,hyper_equipped,1,False,1,10,0,0,50,0,0,False,as_new
10393971,APARTMENT,APARTMENT,Heist-aan-Zee,West Flanders,8301,995000,residential_sale,3,0,installed,1,False,1,0,0,0,129,0,0,False,good
10668709,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2000,1195000,residential_sale,2,40,installed,0,False,1,34,0,0,219,0,0,False,as_new
10653946,APARTMENT,APARTMENT,Forest,Brussels,1190,269000,residential_sale,2,20,not_installed,False,False,1,5,0,0,84,0,2,False,good
10655014,APARTMENT,APARTMENT,Celles,Hainaut,7760,305000,residential_sale,3,38,installed,0,1,1,8,1,25,128,0,2,0,just_renovated
10653846,APARTMENT,APARTMENT,Anderlecht,Brussels,1070,310000,residential_sale,1,28,installed,1,False,1,16,0,0,77,0,2,False,as_new
10655447,APARTMENT,APARTMENT,Ixelles,Brussels,1050,360000,residential_sale,2,0,installed,False,False,1,2,0,0,80,0,2,False,good
10655475,APARTMENT,DUPLEX,Ixelles,Brussels,1050,363000,residential_sale,3,22,semi_equipped,False,False,0,0,0,0,90,0,2,False,good
10655405,APARTMENT,APARTMENT,Ixelles,Brussels,1050,495000,residential_sale,3,0,usa_uninstalled,False,False,1,52,0,0,105,0,0,False,as_new
10654395,APARTMENT,APARTMENT,PUURS,Antwerp,2870,495000,residential_sale,4,80,installed,0,1,1,23,0,0,245,0,0,0,good
10675533,APARTMENT,APARTMENT,Bierset,Liège,4460,159000,residential_sale,1,46,installed,False,False,0,0,0,0,101,0,3,False,good
10676924,APARTMENT,APARTMENT,Harelbeke,West Flanders,8530,189500,residential_sale,3,0,semi_equipped,0,1,1,0,0,0,110,0,2,0,good
10675306,APARTMENT,APARTMENT,Liège Chênée,Liège,4032,195000,residential_sale,3,0,installed,False,False,1,6,0,0,110,0,2,False,good
10670781,HOUSE,COUNTRY_COTTAGE,SINT-BAAFS-VIJVE,West Flanders,8710,545000,residential_sale,4,0,installed,0,1,1,0,0,0,250,1110,4,0,good
10670119,HOUSE,VILLA,Wolvertem,Flemish Brabant,1861,899000,residential_sale,4,0,installed,0,1,1,25,1,2500,389,3264,4,0,good
10669447,HOUSE,APARTMENT_BLOCK,Anderlecht,Brussels,1070,1050000,residential_sale,7,120,semi_equipped,False,False,1,8,1,25,400,101,2,False,as_new
10678447,HOUSE,HOUSE,De Klinge,East Flanders,9170,398000,residential_sale,3,0,installed,0,1,1,0,0,0,153,274,3,0,good
10676982,HOUSE,VILLA,Zwevegem,West Flanders,8550,425000,residential_sale,3,0,installed,0,1,1,0,0,0,140,325,4,0,good
10676980,HOUSE,VILLA,Zwevegem,West Flanders,8550,425000,residential_sale,3,0,installed,0,1,1,0,0,0,140,325,4,0,good
10676977,HOUSE,VILLA,Otegem,West Flanders,8553,425000,residential_sale,3,0,installed,0,1,1,0,0,0,140,325,4,0,good
10675362,HOUSE,HOUSE,Ixelles,Brussels,1050,469000,residential_sale,4,0,hyper_equipped,False,False,0,0,0,0,105,0,2,False,to_renovate
10675475,HOUSE,MIXED_USE_BUILDING,Bruxelles,Brussels,1000,675000,residential_sale,7,0,installed,False,False,0,0,0,0,300,0,2,False,to_renovate
10676531,HOUSE,HOUSE,Knokke,West Flanders,8300,1090000,residential_sale,3,0,usa_hyper_equipped,1,False,1,0,1,150,204,553,4,False,as_new
10676524,HOUSE,HOUSE,Knokke-Heist Ramskapelle,West Flanders,8300,1295000,residential_sale,4,0,usa_hyper_equipped,False,False,1,30,1,50,265,301,3,False,as_new
10675562,HOUSE,VILLA,Knokke-Heist,West Flanders,8300,4995000,residential_sale,5,0,usa_hyper_equipped,False,False,1,0,1,1801,386,1801,4,False,as_new
10649333,HOUSE,HOUSE,Gembloux,Namur,5030,260000,residential_sale,4,27,installed,0,1,0,0,1,673,161,875,2,0,good
10649661,HOUSE,COUNTRY_COTTAGE,Villers-la-Ville,Walloon Brabant,1495,350000,residential_sale,4,36,semi_equipped,0,1,1,0,1,0,272,920,3,0,to_renovate
10655075,HOUSE,HOUSE,Tenneville,Luxembourg,6972,295000,residential_sale,2,0,0,False,False,0,0,0,0,188,1303,3,False,just_renovated
10472348,HOUSE,VILLA,Liege,Liège,4000,620000,residential_sale,7,0,installed,False,False,1,0,0,0,423,730,4,False,to_be_done_up
10653691,HOUSE,HOUSE,Molenbeek-Saint-Jean,Brussels,1080,720000,residential_sale,6,26,hyper_equipped,False,False,1,4,0,0,212,155,2,0,good
10662010,HOUSE,HOUSE,Neufchâteau,Luxembourg,6840,210000,residential_sale,4,0,0,False,False,1,0,0,0,157,172,2,False,to_renovate
10667661,HOUSE,HOUSE,Seraing,Liège,4100,155000,residential_sale,2,23,semi_equipped,0,1,1,8,1,95,80,256,3,0,to_be_done_up
10668096,HOUSE,HOUSE,Avelgem,West Flanders,8580,189000,residential_sale,4,0,semi_equipped,0,1,1,0,0,0,150,193,2,0,to_renovate
10667480,HOUSE,HOUSE,Ouffet,Liège,4590,205000,residential_sale,4,0,semi_equipped,0,1,1,0,1,0,175,428,2,0,to_be_done_up
10667506,HOUSE,MIXED_USE_BUILDING,Gooik,Flemish Brabant,1755,299000,residential_sale,4,0,not_installed,0,1,1,0,0,0,160,905,3,0,to_renovate
10667496,HOUSE,APARTMENT_BLOCK,Gooik,Flemish Brabant,1755,299000,residential_sale,4,0,not_installed,0,1,1,0,0,0,160,905,3,0,to_renovate
10666628,HOUSE,HOUSE,La Louvière Besonrieux,Hainaut,7100,330000,residential_sale,3,0,installed,0,False,1,0,0,0,190,234,2,False,as_new
10666293,HOUSE,HOUSE,Profondeville,Namur,5170,375000,residential_sale,6,30,semi_equipped,0,1,1,20,1,2911,230,2911,3,0,0
10667656,HOUSE,HOUSE,Ekeren,Antwerp,2180,439000,residential_sale,4,0,0,0,False,0,0,0,0,175,332,2,0,good
10667626,HOUSE,HOUSE,Rixensart Genval,Walloon Brabant,1332,450000,residential_sale,3,36,not_installed,False,False,1,20,1,607,178,753,3,False,as_new
10666945,HOUSE,VILLA,Arlon,Luxembourg,6700,578000,residential_sale,4,40,hyper_equipped,0,1,1,25,0,0,229,886,4,0,as_new
10668131,HOUSE,HOUSE,Heverlee,Flemish Brabant,3001,579000,residential_sale,4,37,0,0,1,1,25,1,223,190,223,3,0,good
10666371,HOUSE,VILLA,Olne,Liège,4877,700000,residential_sale,3,50,installed,0,False,1,0,1,3060,190,3190,4,1,as_new
10676508,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,269000,residential_sale,1,0,usa_hyper_equipped,False,False,1,6,0,0,65,0,2,False,0
10676506,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,272000,residential_sale,1,0,usa_hyper_equipped,False,False,1,6,0,0,66,0,2,False,0
10676955,APARTMENT,APARTMENT,Woluwé Saint Etienne,Flemish Brabant,1932,295000,residential_sale,2,18,hyper_equipped,1,False,0,0,0,0,88,0,0,False,good
10677261,APARTMENT,APARTMENT,Koksijde,West Flanders,8670,365000,residential_sale,2,25,hyper_equipped,False,False,1,0,0,0,62,0,0,False,as_new
10676507,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,476000,residential_sale,3,0,usa_hyper_equipped,False,False,1,13,0,0,126,0,2,False,0
10675391,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,495000,residential_sale,2,0,usa_hyper_equipped,False,False,0,0,1,60,142,0,2,False,as_new
10677088,APARTMENT,APARTMENT,Uccle,Brussels,1180,615000,residential_sale,2,43,hyper_equipped,False,False,1,11,0,0,114,0,0,False,as_new
10677492,APARTMENT,APARTMENT,Koksijde,West Flanders,8670,625000,residential_sale,3,0,hyper_equipped,1,False,0,0,0,0,88,0,0,False,as_new
10676521,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,695000,residential_sale,3,0,usa_hyper_equipped,False,False,1,5,0,0,106,0,2,False,as_new
10676713,APARTMENT,DUPLEX,Ixelles,Brussels,1050,795000,residential_sale,3,0,usa_installed,False,False,0,0,0,0,330,0,4,False,good
10676936,APARTMENT,PENTHOUSE,Bruxelles,Brussels,1000,895000,residential_sale,3,86,usa_hyper_equipped,0,1,1,150,0,0,210,0,2,0,just_renovated
10676935,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,895000,residential_sale,3,86,usa_hyper_equipped,0,1,1,150,0,0,210,0,2,0,just_renovated
10676934,APARTMENT,LOFT,Bruxelles,Brussels,1000,895000,residential_sale,3,86,usa_hyper_equipped,0,1,1,150,0,0,210,0,2,0,just_renovated
10662822,APARTMENT,APARTMENT,Brasschaat,Antwerp,2930,295000,residential_sale,2,0,0,0,1,1,0,0,0,101,0,2,0,to_be_done_up
10661231,APARTMENT,APARTMENT,Brugge,West Flanders,8000,365000,residential_sale,2,0,installed,False,False,1,45,0,0,105,0,2,False,good
10660128,APARTMENT,DUPLEX,Schaerbeek,Brussels,1030,369000,residential_sale,2,40,usa_installed,1,False,1,15,0,0,120,0,2,False,good
10660580,APARTMENT,LOFT,Ixelles,Brussels,1050,695000,residential_sale,3,90,usa_hyper_equipped,0,False,1,10,0,0,240,0,0,0,good
10619619,APARTMENT,FLAT_STUDIO,Liège,Liège,4000,79000,residential_sale,1,0,0,False,False,0,0,0,0,35,0,2,False,to_be_done_up
10628888,APARTMENT,FLAT_STUDIO,Antwerp,Antwerp,2060,135000,residential_sale,1,0,installed,0,1,1,6,0,0,30,0,2,0,good
10631429,APARTMENT,FLAT_STUDIO,Antwerp,Antwerp,2060,142500,residential_sale,1,0,installed,0,1,1,6,0,0,30,0,2,0,just_renovated
10615679,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,145000,residential_sale,1,0,0,False,False,0,0,0,0,52,0,4,False,to_be_done_up
10526679,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,150000,residential_sale,2,30,semi_equipped,False,False,0,0,0,0,72,0,2,False,to_renovate
10427707,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,167500,residential_sale,2,30,semi_equipped,False,False,0,0,0,0,72,0,2,False,to_be_done_up
10616411,APARTMENT,APARTMENT,Anderlues,Hainaut,6150,168000,residential_sale,2,25,installed,0,False,1,0,0,0,83,0,2,False,to_be_done_up
10616412,APARTMENT,APARTMENT,Manage,Hainaut,7170,168000,residential_sale,2,25,installed,0,False,1,0,0,0,83,0,2,False,to_be_done_up
10631865,APARTMENT,APARTMENT,Ganshoren,Brussels,1083,169000,residential_sale,1,32,usa_semi_equipped,False,False,1,2,0,0,60,0,3,False,good
10386608,APARTMENT,APARTMENT,Manage,Hainaut,7170,175000,residential_sale,2,30,semi_equipped,0,1,0,0,1,500,85,0,2,0,good
10549399,APARTMENT,FLAT_STUDIO,Brugge,West Flanders,8000,175000,residential_sale,1,1,installed,1,1,1,0,1,0,33,0,4,0,as_new
10562038,APARTMENT,APARTMENT,Saint-Josse-ten-Noode,Brussels,1210,195000,residential_sale,1,0,0,False,False,0,0,0,0,50,0,2,False,to_be_done_up
10627284,APARTMENT,APARTMENT,Forest,Brussels,1190,210000,residential_sale,1,0,0,False,False,0,0,0,0,61,0,2,False,good
10666756,HOUSE,HOUSE,Corroy le Grand,Walloon Brabant,1325,1495000,residential_sale,10,50,usa_hyper_equipped,False,False,1,59,1,3800,514,4125,4,False,as_new
10666754,HOUSE,APARTMENT_BLOCK,Corroy le Grand,Walloon Brabant,1325,1495000,residential_sale,10,50,usa_hyper_equipped,False,False,1,59,1,3800,514,4125,4,False,as_new
10674050,HOUSE,APARTMENT_BLOCK,Herstal,Liège,4040,299000,residential_sale,4,45,0,0,1,1,42,0,0,201,622,2,0,good
10674479,HOUSE,APARTMENT_BLOCK,Ixelles,Brussels,1050,469000,residential_sale,2,0,hyper_equipped,False,False,0,0,0,0,105,0,2,False,to_renovate
10673125,HOUSE,MIXED_USE_BUILDING,Bruxelles,Brussels,1020,775000,residential_sale,3,0,hyper_equipped,False,False,0,0,0,0,310,163,2,False,good
10674699,HOUSE,VILLA,Vosselaar,Antwerp,2350,1085000,residential_sale,6,81,installed,0,1,0,0,0,0,530,4152,4,0,to_be_done_up
10674837,HOUSE,HOUSE,Herne,Flemish Brabant,1540,1180000,residential_sale,5,48,hyper_equipped,0,1,1,0,0,0,310,15797,4,0,just_renovated
10674828,HOUSE,VILLA,Herne,Flemish Brabant,1540,1180000,residential_sale,5,48,hyper_equipped,0,1,1,0,0,0,310,15797,4,0,just_renovated
10674829,HOUSE,VILLA,Enghien,Hainaut,7850,1180000,residential_sale,5,48,hyper_equipped,0,1,1,0,0,0,310,15797,4,0,just_renovated
10576318,HOUSE,HOUSE,Liège Wandre,Liège,4020,59000,residential_sale,4,29,not_installed,False,False,0,0,0,0,144,80,2,False,to_renovate
10605609,HOUSE,HOUSE,Amay,Liège,4540,69000,residential_sale,2,14,semi_equipped,False,False,0,0,0,0,78,50,2,False,to_be_done_up
10562156,HOUSE,MANOR_HOUSE,Wanfercée-Baulet,Hainaut,6224,85000,residential_sale,2,17,semi_equipped,0,1,0,0,1,100,91,250,3,0,to_renovate
10562155,HOUSE,HOUSE,Wanfercée-Baulet,Hainaut,6224,85000,residential_sale,2,17,semi_equipped,0,1,0,0,1,100,91,250,3,0,to_renovate
10641219,HOUSE,HOUSE,Bertrix,Luxembourg,6880,175000,residential_sale,2,15,semi_equipped,False,False,1,0,1,631,150,1068,3,False,good
10543084,HOUSE,HOUSE,Gembloux,Namur,5030,190000,residential_sale,2,22,semi_equipped,0,1,1,20,1,0,160,177,2,0,good
10465231,HOUSE,HOUSE,HERMALLE-SOUS-HUY,Liège,4480,225000,residential_sale,3,32,semi_equipped,0,1,0,0,1,0,146,2308,4,0,to_be_done_up
10238089,HOUSE,HOUSE,Liege,Liège,4031,229000,residential_sale,3,26,installed,False,False,1,33,1,52,175,145,2,False,good
9722868,HOUSE,HOUSE,AMPSIN,Liège,4540,245000,residential_sale,4,0,semi_equipped,0,1,1,0,0,0,180,514,0,0,good
10606468,HOUSE,HOUSE,Wetteren,East Flanders,9230,250000,residential_sale,3,0,semi_equipped,0,1,1,25,1,574,178,729,2,0,to_renovate
10529671,HOUSE,HOUSE,Petithan (Durbuy),Luxembourg,6940,259000,residential_sale,5,30,semi_equipped,False,False,1,19,1,403,180,610,3,False,to_be_done_up
10621778,HOUSE,HOUSE,GRÂCE-HOLLOGNE,Liège,4460,275000,residential_sale,3,27,installed,0,1,1,12,1,335,115,462,4,0,as_new
10587067,HOUSE,HOUSE,Ronse,East Flanders,9600,277500,residential_sale,3,36,installed,False,False,1,12,1,100,142,110,2,0,as_new
